Participant;Expert;Snippet;NumberOfFixations;FixationsPerSecond;Linearity;HasError;HitsBlock;HitsLine;HitsType;HitsReturnType;VerticalNext;VerticalLater;Regression;HorizontalLater;LineRegression;SaccadeLength;StoryOrder_Naive_Score;StoryOrder_Dynamic_Score;StoryOrder_Dynamic_Repetitions;ExecOrder_Naive_Score;ExecOrder_Dynamic_Score;ExecOrder_Dynamic_Repetitions
32c8cfbd;True;factorialMN;94;7.434944237918216;5;False;0.8617021276595744;0.48936170212765956;0.0;0.0;0.10869565217391304;0.17391304347826086;0.15217391304347827;0.34782608695652173;0.30434782608695654;38.98239947329715;-18;20;5;-27;-2;6
27ef8f7c;True;factorialMN;64;4.1102048680238905;5;False;0.828125;0.375;0.0;0.0;0.20833333333333334;0.25;0.25;0.2916666666666667;0.16666666666666666;49.68902116836672;-12;8;4;-21;-1;5
58d7c2ce;True;factorialLT;62;2.479900803967841;5;False;0.8387096774193549;0.1935483870967742;0.016129032258064516;0.0;0.16666666666666666;0.16666666666666666;0.4166666666666667;0.25;0.08333333333333333;63.63073364500591;-8;-1;2;-11;-6;2
0dd6451f;True;factorialLT;262;5.617857066277848;5;False;0.683206106870229;0.2633587786259542;0.007633587786259542;0.0;0.15942028985507245;0.18840579710144928;0.17391304347826086;0.36231884057971014;0.2608695652173913;49.07078424075552;-32;23;7;-47;3;11
b84d57ba;True;factorialLT;52;6.2238180730101735;5;False;0.75;0.38461538461538464;0.0;0.0;0.05;0.15;0.1;0.35;0.35;60.94778240562801;8;8;1;-7;3;3
3dc89518;True;factorialLN;44;5.46108973563361;5;False;0.7954545454545454;0.38636363636363635;0.0;0.0;0.29411764705882354;0.35294117647058826;0.17647058823529413;0.23529411764705882;0.17647058823529413;25.387677690680547;0;19;3;-15;-15;1
14cdf899;True;factorialLN;145;5.408026256899896;5;False;0.896551724137931;0.296551724137931;0.0;0.0;0.16279069767441862;0.23255813953488372;0.2558139534883721;0.32558139534883723;0.16279069767441862;29.41296779728074;-24;23;6;-39;-4;8
a419ffe2;True;factorialLN;250;18.130393792153168;5;False;0.816;0.428;0.0;0.0;0.09345794392523364;0.2336448598130841;0.21495327102803738;0.2616822429906542;0.2803738317757009;86.99603095850757;-78;61;13;-93;-58;8
bfae9f90;True;factorialLN;34;6.548536209553158;5;False;0.9117647058823529;0.7058823529411765;0.0;0.0;0.041666666666666664;0.125;0.08333333333333333;0.2916666666666667;0.4583333333333333;57.74463669854936;2;7;2;-7;-2;2
3bb48a47;True;factorialLN;32;4.497540407589599;5;False;0.84375;0.34375;0.0;0.0;0.18181818181818182;0.18181818181818182;0.09090909090909091;0.5454545454545454;0.09090909090909091;28.100775515924607;5;5;1;-3;-3;1
3ff0e049;True;factorialLN;408;4.392244673865068;5;False;0.8823529411764706;0.3014705882352941;0.0;0.0;0.17073170731707318;0.2601626016260163;0.22764227642276422;0.3008130081300813;0.2032520325203252;66.55219585895914;-102;73;16;-117;-12;22
63677c3e;True;factorialLN;60;5.555555555555555;5;False;0.95;0.4666666666666667;0.0;0.0;0.14285714285714285;0.25;0.32142857142857145;0.25;0.14285714285714285;29.48945955742668;-14;13;4;-29;-9;5
5ca4e6ea;True;factorialLN;29;2.815807359937858;5;False;0.896551724137931;0.6896551724137931;0.0;0.0;0.2;0.2;0.1;0.4;0.25;16.054075786955767;6;12;2;-9;-4;2
0833d15e;True;factorialLN;30;2.681204754669765;5;False;0.7666666666666667;0.36666666666666664;0.0;0.0;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.18181818181818182;0.36363636363636365;24.455596094416386;4;4;1;-5;-1;3
98d72292;True;factorialLN;40;2.472646349755826;5;False;0.8;0.45;0.0;0.0;0.1111111111111111;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.2777777777777778;18.629862750980152;-1;5;2;-9;1;3
a81594d4;True;factorialLN;51;5.724548209675609;5;False;0.9215686274509803;0.3333333333333333;0.0;0.0;0.11764705882352941;0.17647058823529413;0.23529411764705882;0.29411764705882354;0.23529411764705882;41.69019925305912;4;5;2;-11;-6;2
de29c929;True;factorialLN;96;5.910966073517641;5;False;0.9270833333333334;0.4895833333333333;0.0;0.0;0.0851063829787234;0.1276595744680851;0.10638297872340426;0.2978723404255319;0.44680851063829785;25.003603794177746;-4;16;3;-19;-9;3
502f3f13;True;factorialLN;122;12.635939927498706;5;False;0.8688524590163934;0.36065573770491804;0.0;0.0;0.13636363636363635;0.18181818181818182;0.1590909090909091;0.2727272727272727;0.36363636363636365;53.15982063405361;-12;21;4;-27;-7;5
efb5c33f;True;factorialLN;18;2.237970906378217;5;False;0.9444444444444444;0.3333333333333333;0.0;0.0;0.16666666666666666;0.5;0.3333333333333333;0.0;0.0;12.166397965648226;2;8;2;-7;-2;2
4a008c2b;True;forwardBackwardMT;184;1.808264950125301;5;False;0.9836956521739131;0.657608695652174;0.10326086956521739;0.0;0.08264462809917356;0.09090909090909091;0.06611570247933884;0.4380165289256198;0.39669421487603307;12.299090562209154;-12;1;3;-35;-35;1
095c9452;True;forwardBackwardMT;199;2.6739764313836147;5;False;0.9748743718592965;0.7437185929648241;0.0;0.0;0.060810810810810814;0.06756756756756757;0.060810810810810814;0.47297297297297297;0.3918918918918919;15.183690956857824;-17;-11;3;-35;-35;1
b167d432;True;forwardBackwardMT;249;4.402248859658428;5;False;0.9437751004016064;0.46184738955823296;0.004016064257028112;0.0;0.06086956521739131;0.10434782608695652;0.11304347826086956;0.4434782608695652;0.33043478260869563;23.683745926559133;-23;-3;4;-47;-37;3
c91e49ab;True;forwardBackwardMT;723;4.394602479941648;5;False;0.9681881051175657;0.3941908713692946;0.013831258644536652;0.0;0.12631578947368421;0.16140350877192983;0.15087719298245614;0.35789473684210527;0.3263157894736842;23.385552194065323;-151;-16;13;-175;-150;6
5650734b;True;forwardBackwardMT;199;4.007410689113536;5;False;0.9246231155778895;0.5829145728643216;0.035175879396984924;0.005025125628140704;0.06896551724137931;0.14655172413793102;0.14655172413793102;0.31896551724137934;0.3793103448275862;15.56243328649421;-41;1;6;-65;-40;6
1f719d25;True;forwardBackwardMT;208;5.435066631826495;5;False;0.9663461538461539;0.4519230769230769;0.03365384615384615;0.0;0.14893617021276595;0.19148936170212766;0.1702127659574468;0.35106382978723405;0.2765957446808511;28.674127449620123;-47;-8;5;-65;-50;4
bfc145dd;True;forwardBackwardMT;169;4.054994361398373;5;False;0.9467455621301775;0.5739644970414202;0.047337278106508875;0.0;0.07216494845360824;0.1134020618556701;0.10309278350515463;0.38144329896907214;0.3917525773195876;27.287414659017934;-15;-3;3;-39;-29;3
32c8cfbd;True;forwardBackwardMT;451;14.665235911943551;5;False;0.9667405764966741;0.5875831485587583;0.050997782705099776;0.0;0.13584905660377358;0.16226415094339622;0.15849056603773584;0.3471698113207547;0.3283018867924528;33.81607159035006;-143;-12;13;-167;-137;7
27ef8f7c;True;forwardBackwardMT;250;3.6502745006424484;5;False;0.956;0.508;0.008;0.0;0.08661417322834646;0.11023622047244094;0.11023622047244094;0.4015748031496063;0.3700787401574803;18.154401956290773;-29;-1;4;-53;-38;4
33d8c332;True;forwardBackwardMN;326;5.1096377799721004;5;False;1.0;0.7147239263803681;0.0;0.0;0.0815450643776824;0.10300429184549356;0.09871244635193133;0.4034334763948498;0.3905579399141631;28.6215144395124;-67;-26;7;-91;-76;4
b02b7162;True;forwardBackwardMN;112;2.8754075633488227;5;False;0.9375;0.6964285714285714;0.0;0.0;0.11538461538461539;0.11538461538461539;0.0641025641025641;0.38461538461538464;0.4230769230769231;14.469957525212147;-1;9;2;-25;-25;1
03dc81fa;True;forwardBackwardMN;845;4.777250113071009;5;False;0.9952662721893492;0.5337278106508876;0.0;0.0;0.10421286031042129;0.13082039911308205;0.1286031042128603;0.4079822616407982;0.3303769401330377;15.591367295320158;-201;-39;16;-231;-186;10
77c00511;True;forwardBackwardMN;344;4.415974531123634;5;False;1.0;0.5494186046511628;0.0;0.0;0.08994708994708994;0.1164021164021164;0.10052910052910052;0.36507936507936506;0.4126984126984127;23.75932790853257;-55;-7;6;-79;-69;3
100f6006;True;forwardBackwardMN;141;4.188699423682491;5;False;0.9787234042553191;0.44680851063829785;0.0;0.0;0.14285714285714285;0.19047619047619047;0.1746031746031746;0.3333333333333333;0.2857142857142857;23.92437717331108;-19;-1;4;-43;-38;2
3dc89518;True;forwardBackwardLT;365;8.369256168027148;5;False;0.9726027397260274;0.6191780821917808;0.01643835616438356;0.00821917808219178;0.11946902654867257;0.1504424778761062;0.17256637168141592;0.34513274336283184;0.3274336283185841;34.63270379205741;-119;-43;11;-143;-128;4
bfae9f90;True;forwardBackwardLT;180;6.6748247858493714;5;False;0.9777777777777777;0.7277777777777777;0.022222222222222223;0.0;0.0916030534351145;0.16793893129770993;0.183206106870229;0.3816793893129771;0.2595419847328244;47.598917109171595;-59;10;7;-89;-74;4
58d7c2ce;True;forwardBackwardLT;8;0.326437344432203;5;False;0.875;0.5;0.0;0.125;0.0;0.25;0.25;0.25;0.0;577.9855220097604;-6;-6;1;-1;-1;1
63677c3e;True;forwardBackwardLT;163;5.3969935765843315;5;False;0.9815950920245399;0.6134969325153374;0.024539877300613498;0.0;0.05;0.13;0.14;0.34;0.38;30.892499971807577;-27;4;3;-51;-36;4
0dd6451f;True;forwardBackwardLT;230;4.404358399877444;5;False;0.6739130434782609;0.391304347826087;0.008695652173913044;0.0;0.12222222222222222;0.23333333333333334;0.24444444444444444;0.3111111111111111;0.2;67.95255141880949;-60;5;7;-83;-48;8
779e5d3b;True;forwardBackwardLT;119;1.9930661396486173;5;False;0.9831932773109243;0.7983193277310925;0.0;0.0;0.08421052631578947;0.10526315789473684;0.08421052631578947;0.35789473684210527;0.4421052631578947;37.44923023846112;-23;-10;3;-33;-33;1
98d72292;True;forwardBackwardLT;206;5.709059667987695;5;False;0.9320388349514563;0.4368932038834951;0.038834951456310676;0.0;0.13333333333333333;0.2;0.2;0.3;0.28888888888888886;40.00288523034556;-45;8;6;-69;-44;6
b84d57ba;True;forwardBackwardLT;28;0.602396678212603;5;False;1.0;0.5357142857142857;0.03571428571428571;0.0;0.0;0.0;0.13333333333333333;0.4;0.4;32.42554099937393;-11;-11;1;-7;-7;1
14cdf899;True;forwardBackwardLN;282;3.7852857085330007;5;False;0.9680851063829787;0.5531914893617021;0.0;0.0;0.10897435897435898;0.1346153846153846;0.12179487179487179;0.38461538461538464;0.3525641025641026;23.57425156032565;-53;7;6;-77;-57;5
a419ffe2;True;forwardBackwardLN;965;23.57511054650282;5;False;0.9637305699481865;0.633160621761658;0.0;0.0;0.11292962356792144;0.16366612111292964;0.1718494271685761;0.2995090016366612;0.36333878887070375;65.21024585360954;-377;-81;30;-407;-362;10
3bb48a47;True;forwardBackwardLN;305;5.6633553059140285;5;False;0.8885245901639345;0.4885245901639344;0.0;0.0;0.12080536912751678;0.15436241610738255;0.12751677852348994;0.35570469798657717;0.35570469798657717;33.16971861621295;-57;-1;7;-81;-56;6
5ca4e6ea;True;forwardBackwardLN;85;2.457499710882387;5;False;0.9882352941176471;0.6941176470588235;0.0;0.0;0.1016949152542373;0.13559322033898305;0.11864406779661017;0.4915254237288136;0.23728813559322035;36.09667172437813;-9;-1;3;-27;-22;2
0833d15e;True;forwardBackwardLN;184;5.262104269740041;5;False;0.9945652173913043;0.657608695652174;0.0;0.0;0.09917355371900827;0.1322314049586777;0.14049586776859505;0.3305785123966942;0.3884297520661157;31.225509615114724;-51;-10;5;-63;-58;2
a81594d4;True;forwardBackwardLN;455;8.748485838989406;5;False;0.9648351648351648;0.4967032967032967;0.0;0.0;0.0752212389380531;0.09734513274336283;0.08849557522123894;0.40707964601769914;0.4026548672566372;21.869498403494372;-57;-19;7;-81;-76;2
de29c929;True;forwardBackwardLN;275;3.8020710918165608;5;False;0.9781818181818182;0.5781818181818181;0.0;0.0;0.12578616352201258;0.1509433962264151;0.14465408805031446;0.3584905660377358;0.33962264150943394;65.27201018633484;-61;2;7;-91;-86;2
502f3f13;True;forwardBackwardLN;272;5.760759064723822;5;False;0.9852941176470589;0.7426470588235294;0.0;0.0;0.10396039603960396;0.13861386138613863;0.13861386138613863;0.35148514851485146;0.36633663366336633;37.19182667340711;-85;-13;9;-109;-89;5
efb5c33f;True;forwardBackwardLN;163;4.402549697493518;5;False;0.9877300613496932;0.6196319018404908;0.0;0.0;0.07920792079207921;0.1188118811881188;0.1188118811881188;0.37623762376237624;0.37623762376237624;27.046052729665078;-21;6;4;-45;-35;3
b02b7162;True;leastCommonMultipleMT;115;3.9529767633713737;5;False;0.8521739130434782;0.7913043478260869;0.05217391304347826;0.0;0.08791208791208792;0.0989010989010989;0.07692307692307693;0.5604395604395604;0.25274725274725274;21.411575438859764;-12;5;2;-19;9;6
03dc81fa;True;leastCommonMultipleMT;293;9.10135743795235;5;False;0.6484641638225256;0.5085324232081911;0.017064846416382253;0.013651877133105802;0.16778523489932887;0.19463087248322147;0.14093959731543623;0.348993288590604;0.3087248322147651;47.72676305777903;-67;-15;8;-87;14;14
b167d432;True;leastCommonMultipleMT;105;7.908413045115614;5;False;0.8666666666666667;0.6761904761904762;0.08571428571428572;0.0;0.11267605633802817;0.14084507042253522;0.15492957746478872;0.4225352112676056;0.2676056338028169;35.991645594094614;-27;-9;4;-29;22;8
1f719d25;True;leastCommonMultipleMT;103;6.480025165146273;5;False;0.9320388349514563;0.8446601941747572;0.04854368932038835;0.0;0.11494252873563218;0.13793103448275862;0.11494252873563218;0.42528735632183906;0.3103448275862069;35.126793356458265;-23;0;4;-31;9;8
100f6006;True;leastCommonMultipleMT;146;6.12621685129238;5;False;0.9178082191780822;0.8356164383561644;0.0684931506849315;0.0;0.12295081967213115;0.1557377049180328;0.1557377049180328;0.4016393442622951;0.2786885245901639;48.95888390269901;-55;3;6;-63;21;14
27ef8f7c;True;leastCommonMultipleMT;226;5.055023709403239;5;False;0.8628318584070797;0.7522123893805309;0.05309734513274336;0.0;0.17058823529411765;0.17647058823529413;0.14705882352941177;0.3352941176470588;0.3352941176470588;40.01995111224562;-83;-17;8;-97;42;19
1cbabb88;True;leastCommonMultipleMN;263;4.1995337399802;5;False;0.9771863117870723;0.5855513307984791;0.0;0.0;0.13636363636363635;0.17532467532467533;0.18831168831168832;0.36363636363636365;0.2662337662337662;31.253941955551653;-79;-15;8;-99;22;20
4a008c2b;True;leastCommonMultipleMN;172;3.1941168823933594;5;False;0.9186046511627907;0.8255813953488372;0.0;0.0;0.1267605633802817;0.15492957746478872;0.1056338028169014;0.44366197183098594;0.2887323943661972;19.30193028838096;-53;11;6;-61;20;13
ab5e5846;True;leastCommonMultipleMN;9;1.99468085106383;5;False;0.8888888888888888;0.7777777777777778;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.2857142857142857;0.14285714285714285;11.04154223887571;-6;-6;1;-5;-4;2
33d8c332;True;leastCommonMultipleMN;320;4.0122876308695385;5;False;1.0;0.84375;0.0;0.0;0.11851851851851852;0.12962962962962962;0.11481481481481481;0.4074074074074074;0.34444444444444444;22.49791415334059;-111;-36;10;-119;24;23
77c00511;True;leastCommonMultipleMN;220;5.416317888620808;5;False;0.9818181818181818;0.7181818181818181;0.0;0.0;0.10759493670886076;0.12025316455696203;0.13291139240506328;0.4177215189873418;0.3227848101265823;29.913760125088107;-65;-19;6;-67;36;14
c91e49ab;True;leastCommonMultipleMN;366;5.103392501080637;5;False;0.9426229508196722;0.76775956284153;0.0;0.0;0.11387900355871886;0.13167259786476868;0.12099644128113879;0.4234875444839858;0.3202846975088968;27.72034327317354;-115;-3;11;-129;26;25
5650734b;True;leastCommonMultipleMN;178;4.302114803625377;5;False;0.949438202247191;0.8089887640449438;0.0;0.0;0.125;0.1597222222222222;0.18055555555555555;0.3333333333333333;0.3194444444444444;36.470709223332996;-71;-19;8;-85;58;17
bfc145dd;True;leastCommonMultipleMN;129;3.2024229184251034;5;False;0.9844961240310077;0.813953488372093;0.0;0.0;0.10476190476190476;0.17142857142857143;0.17142857142857143;0.34285714285714286;0.3047619047619048;33.53960250379682;-51;-8;5;-59;-1;13
32c8cfbd;True;leastCommonMultipleMN;255;10.954549359910645;5;False;0.9529411764705882;0.8509803921568627;0.0;0.0;0.08294930875576037;0.10138248847926268;0.0967741935483871;0.423963133640553;0.37327188940092165;32.38742765470973;-59;-4;6;-73;33;15
a419ffe2;True;leastCommonMultipleLT;573;22.96961436703279;5;False;0.9598603839441536;0.806282722513089;0.03664921465968586;0.0;0.1471861471861472;0.19480519480519481;0.19480519480519481;0.3181818181818182;0.29004329004329005;68.89975162702575;-327;-75;26;-347;93;61
bfae9f90;True;leastCommonMultipleLT;81;6.65735185337388;5;False;0.9506172839506173;0.7407407407407407;0.012345679012345678;0.0;0.16666666666666666;0.21666666666666667;0.16666666666666666;0.2833333333333333;0.31666666666666665;56.07119733621918;-19;8;4;-33;21;9
3ff0e049;True;leastCommonMultipleLT;222;6.315070831199863;5;False;0.9009009009009009;0.7252252252252253;0.03153153153153153;0.0;0.13664596273291926;0.15527950310559005;0.13043478260869565;0.40372670807453415;0.30434782608695654;25.804295488779157;-71;-14;7;-79;3;16
63677c3e;True;leastCommonMultipleLT;189;4.855366593022658;5;False;0.9365079365079365;0.798941798941799;0.026455026455026454;0.0;0.1390728476821192;0.17218543046357615;0.15894039735099338;0.36423841059602646;0.2980132450331126;29.111427869391555;-79;-13;8;-87;44;18
0833d15e;True;leastCommonMultipleLT;202;6.154971205704013;5;False;0.8960396039603961;0.7623762376237624;0.01485148514851485;0.0;0.09740259740259741;0.12337662337662338;0.11038961038961038;0.5194805194805194;0.24025974025974026;35.46821167672431;-45;11;5;-59;15;13
a81594d4;True;leastCommonMultipleLT;94;7.6360682372055235;5;False;0.7553191489361702;0.6702127659574468;0.09574468085106383;0.0;0.12698412698412698;0.12698412698412698;0.1111111111111111;0.4126984126984127;0.3333333333333333;34.33103925715379;-15;-11;2;-17;17;6
de29c929;True;leastCommonMultipleLT;175;4.300916709675834;5;False;0.8114285714285714;0.76;0.05714285714285714;0.0;0.08270676691729323;0.08270676691729323;0.06015037593984962;0.44360902255639095;0.40601503759398494;18.045519439957776;-25;-5;3;-25;37;7
502f3f13;True;leastCommonMultipleLT;255;9.402654867256636;5;False;0.9176470588235294;0.803921568627451;0.03137254901960784;0.0;0.13658536585365855;0.17073170731707318;0.17073170731707318;0.37073170731707317;0.28292682926829266;45.3425335199987;-113;-12;10;-127;54;24
efb5c33f;True;leastCommonMultipleLT;149;4.022243818162186;5;False;0.9395973154362416;0.7181208053691275;0.040268456375838924;0.0;0.14953271028037382;0.1588785046728972;0.14953271028037382;0.3644859813084112;0.3177570093457944;28.586303826226278;-45;-26;5;-53;19;12
14cdf899;True;leastCommonMultipleLN;238;4.745951982132886;5;False;0.9369747899159664;0.8025210084033614;0.0;0.0;0.1099476439790576;0.12041884816753927;0.1099476439790576;0.387434554973822;0.3769633507853403;19.171078453209336;-73;-23;7;-75;51;16
3bb48a47;True;leastCommonMultipleLN;90;10.44810773159972;5;False;0.8555555555555555;0.6777777777777778;0.0;0.0;0.11475409836065574;0.13114754098360656;0.08196721311475409;0.5081967213114754;0.26229508196721313;38.313886703537676;-14;-4;3;-13;19;5
779e5d3b;True;leastCommonMultipleLN;235;4.59612751809114;5;False;0.8893617021276595;0.7829787234042553;0.0;0.0;0.09239130434782608;0.1358695652173913;0.13043478260869565;0.41847826086956524;0.30978260869565216;29.617080636612922;-71;-15;8;-85;40;17
5ca4e6ea;True;leastCommonMultipleLN;180;5.205923183711245;5;False;0.9777777777777777;0.7222222222222222;0.0;0.0;0.16153846153846155;0.19230769230769232;0.16153846153846155;0.38461538461538464;0.25384615384615383;30.228230440051654;-66;-12;7;-79;12;16
98d72292;True;leastCommonMultipleLN;116;5.244597160683607;5;False;0.9396551724137931;0.7844827586206896;0.0;0.0;0.07692307692307693;0.0989010989010989;0.06593406593406594;0.45054945054945056;0.37362637362637363;32.86030876024912;-15;-6;3;-17;25;6
b84d57ba;True;leastCommonMultipleLN;190;2.0821461447420333;5;False;0.9315789473684211;0.7894736842105263;0.0;0.0;0.12666666666666668;0.16;0.17333333333333334;0.3466666666666667;0.31333333333333335;45.1568156888274;-85;-14;8;-87;61;18
1cbabb88;True;linearSearchMT;191;4.0607194489327325;5;False;0.7853403141361257;0.5706806282722513;0.05235602094240838;0.0;0.1743119266055046;0.1743119266055046;0.13761467889908258;0.3944954128440367;0.28440366972477066;18.79956519337949;-50;22;8;-50;22;8
4a008c2b;True;linearSearchMT;72;2.6666666666666665;5;False;0.6666666666666666;0.5833333333333334;0.06944444444444445;0.0;0.14285714285714285;0.14285714285714285;0.07142857142857142;0.40476190476190477;0.35714285714285715;22.585557983044897;0;12;3;0;12;3
095c9452;True;linearSearchMT;222;7.435193248040726;5;False;0.6351351351351351;0.6126126126126126;0.19369369369369369;0.0;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.4485294117647059;0.4264705882352941;17.35830394396472;-20;8;4;-20;8;4
03dc81fa;True;linearSearchMT;369;7.1456235476374905;5;False;0.8238482384823849;0.6124661246612466;0.04607046070460705;0.0;0.13716814159292035;0.17256637168141592;0.18584070796460178;0.3584070796460177;0.27876106194690264;12.485067076685578;-144;34;17;-144;34;17
b167d432;True;linearSearchMT;98;4.919678714859438;5;False;0.5408163265306123;0.46938775510204084;0.11224489795918367;0.0;0.08695652173913043;0.15217391304347827;0.10869565217391304;0.4782608695652174;0.2391304347826087;79.96143708075286;-6;13;3;-6;13;3
5650734b;True;linearSearchMT;93;4.893964110929853;5;False;0.7311827956989247;0.6129032258064516;0.07526881720430108;0.0;0.12280701754385964;0.14035087719298245;0.15789473684210525;0.45614035087719296;0.22807017543859648;32.366013235199496;-22;12;4;-22;12;4
1f719d25;True;linearSearchMT;71;7.483136593591906;5;False;0.8028169014084507;0.7183098591549296;0.1267605633802817;0.0;0.13725490196078433;0.13725490196078433;0.09803921568627451;0.35294117647058826;0.39215686274509803;28.534418013712;-6;14;3;-6;14;3
bfc145dd;True;linearSearchMT;84;3.7815693512807815;5;False;0.6666666666666666;0.5952380952380952;0.13095238095238096;0.0;0.14;0.14;0.16;0.36;0.32;28.23863802180957;-18;4;4;-18;4;4
32c8cfbd;True;linearSearchMT;1;0.04955155839651157;5;False;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;-3;-3;1;-3;-3;1
27ef8f7c;True;linearSearchMT;81;4.929106067060184;5;False;0.4567901234567901;0.38271604938271603;0.037037037037037035;0.0;0.06451612903225806;0.12903225806451613;0.16129032258064516;0.3548387096774194;0.3225806451612903;23.167250944020672;-6;8;2;-6;8;2
ab5e5846;True;linearSearchMN;17;0.9691579727495582;5;False;0.8823529411764706;0.6470588235294118;0.0;0.0;0.09090909090909091;0.18181818181818182;0.18181818181818182;0.2727272727272727;0.2727272727272727;48.084095139878755;-3;2;2;-3;2;2
33d8c332;True;linearSearchMN;180;5.367046335500031;5;False;0.9777777777777777;0.7888888888888889;0.0;0.0;0.09859154929577464;0.1056338028169014;0.1056338028169014;0.4507042253521127;0.33098591549295775;25.69136419241917;-42;27;7;-42;27;7
b02b7162;True;linearSearchMN;26;1.6941421776242915;5;False;1.0;0.8461538461538461;0.0;0.0;0.13636363636363635;0.13636363636363635;0.0;0.45454545454545453;0.36363636363636365;24.670239286263996;12;12;1;12;12;1
77c00511;True;linearSearchMN;112;5.653139511407228;5;False;0.8125;0.6964285714285714;0.0;0.0;0.10256410256410256;0.11538461538461539;0.1282051282051282;0.3974358974358974;0.34615384615384615;18.375851773976027;-26;10;5;-26;10;5
c91e49ab;True;linearSearchMN;154;4.482738545729755;5;False;0.6623376623376623;0.4155844155844156;0.0;0.0;0.203125;0.21875;0.203125;0.28125;0.28125;22.545881072475467;-36;14;6;-36;14;6
100f6006;True;linearSearchMN;61;4.9730963639328225;5;False;0.7704918032786885;0.7377049180327869;0.0;0.0;0.13333333333333333;0.13333333333333333;0.08888888888888889;0.5555555555555556;0.2;17.102347780627;-8;18;3;-8;18;3
3dc89518;True;linearSearchLT;184;7.358822588385858;5;False;0.6793478260869565;0.6413043478260869;0.11956521739130435;0.0;0.1016949152542373;0.11864406779661017;0.11864406779661017;0.4491525423728814;0.3050847457627119;21.93647739436166;-38;2;6;-38;2;6
bfae9f90;True;linearSearchLT;78;5.832647872579077;5;False;0.9358974358974359;0.7051282051282052;0.15384615384615385;0.0;0.14545454545454545;0.18181818181818182;0.14545454545454545;0.45454545454545453;0.2;35.82561032957414;-24;9;4;-24;9;4
3ff0e049;True;linearSearchLT;169;5.001183712121212;5;False;0.8402366863905325;0.7100591715976331;0.07692307692307693;0.0;0.15833333333333333;0.175;0.16666666666666666;0.3416666666666667;0.30833333333333335;36.43765758450344;-64;21;9;-64;21;9
63677c3e;True;linearSearchLT;159;5.758157389635317;5;False;0.5723270440251572;0.46540880503144655;0.06918238993710692;0.0;0.16216216216216217;0.17567567567567569;0.17567567567567569;0.33783783783783783;0.2972972972972973;26.747150033256858;-40;14;6;-40;14;6
779e5d3b;True;linearSearchLT;139;4.89453854008944;5;False;0.7194244604316546;0.6690647482014388;0.1223021582733813;0.0;0.11827956989247312;0.11827956989247312;0.10752688172043011;0.3978494623655914;0.3655913978494624;22.036679960330112;-24;20;5;-24;20;5
5ca4e6ea;True;linearSearchLT;211;4.8091168091168095;5;False;0.933649289099526;0.7819905213270142;0.0995260663507109;0.004739336492890996;0.13333333333333333;0.14545454545454545;0.1393939393939394;0.3575757575757576;0.3515151515151515;25.663501716399356;-76;20;10;-76;20;10
0833d15e;True;linearSearchLT;84;5.747912960175174;5;False;0.7976190476190477;0.6071428571428571;0.11904761904761904;0.0;0.1568627450980392;0.1568627450980392;0.11764705882352941;0.4117647058823529;0.29411764705882354;20.424987987569924;-16;17;4;-16;17;4
eab8e2ba;True;linearSearchLT;149;2.8430231448796963;5;False;0.7986577181208053;0.7516778523489933;0.09395973154362416;0.0;0.08035714285714286;0.11607142857142858;0.11607142857142858;0.42857142857142855;0.33035714285714285;26.503406413592295;-34;15;6;-34;15;6
e6cf9408;True;linearSearchLT;546;8.195983067639377;5;False;0.717948717948718;0.5732600732600732;0.08424908424908426;0.0018315018315018315;0.07987220447284345;0.10223642172523961;0.10862619808306709;0.4472843450479233;0.33865814696485624;30.45233144483775;-114;30;14;-114;30;14
98d72292;True;linearSearchLT;55;6.061273969583425;5;False;0.6909090909090909;0.6545454545454545;0.16363636363636364;0.0;0.16666666666666666;0.19444444444444445;0.1111111111111111;0.3055555555555556;0.3611111111111111;25.75670702124805;-4;15;3;-4;15;3
a81594d4;True;linearSearchLT;193;7.113109497659677;5;False;0.44559585492227977;0.41450777202072536;0.15025906735751296;0.0;0.1375;0.15;0.1125;0.3;0.425;29.568282214492;-24;12;5;-24;12;5
502f3f13;True;linearSearchLT;81;9.37283036334182;5;False;0.8518518518518519;0.7160493827160493;0.16049382716049382;0.0;0.22413793103448276;0.25862068965517243;0.25862068965517243;0.27586206896551724;0.1896551724137931;60.04655582027891;-42;18;7;-42;18;7
efb5c33f;True;linearSearchLT;115;4.534342717451305;5;False;0.9304347826086956;0.7739130434782608;0.1826086956521739;0.017391304347826087;0.0898876404494382;0.10112359550561797;0.10112359550561797;0.39325842696629215;0.39325842696629215;32.79000021779436;-24;4;4;-24;4;4
14cdf899;True;linearSearchLN;121;4.229733981193414;5;False;0.8677685950413223;0.7520661157024794;0.0;0.0;0.13186813186813187;0.13186813186813187;0.13186813186813187;0.38461538461538464;0.34065934065934067;17.769547814062392;-36;12;6;-36;12;6
a419ffe2;True;linearSearchLN;232;16.724336793540946;5;False;0.8663793103448276;0.6637931034482759;0.0;0.0;0.11688311688311688;0.13636363636363635;0.14285714285714285;0.37662337662337664;0.33766233766233766;47.15515900086457;-68;19;9;-68;19;9
